scenario,dataset,angle_deg,thickness_um,weighted_rmse,affine_scale,affine_offset,effective_points,point_weight_sum
frequency_downweighted,SiC_10deg,10.0,7.565,0.002123619668150788,1.0019651321717675,-0.004795427742275288,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.565,0.003636356420276042,1.0814414657985012,-0.010648511605112432,865,415.2
frequency_downweighted,joint,,7.565,0.0027187947837410517,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.57,0.002224809796964193,1.0009610037064545,-0.004616777184054621,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.57,0.0037270977530480076,1.0780238768865824,-0.010024319153179778,865,415.2
frequency_downweighted,joint,,7.57,0.0028158739108332343,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.575,0.002327221502555512,0.999785069513747,-0.00440716397391358,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.575,0.0038171106512299388,1.0744757767539235,-0.009376285580305538,865,415.2
frequency_downweighted,joint,,7.575,0.0029134073971159424,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.58,0.0024305379241561166,0.9984386730694701,-0.004166831627961609,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.58,0.0039062742042735655,1.0708039357850614,-0.008705655010729674,865,415.2
frequency_downweighted,joint,,7.58,0.0030111554769892113,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.585,0.00253448271319543,0.9969234780158843,-0.0038960809272726715,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.585,0.0039944777980389385,1.067015340774177,-0.008013710618239411,865,415.2
frequency_downweighted,joint,,7.585,0.0031089070088715647,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.59,0.002638813352137868,0.9952414716796343,-0.0035952705464001866,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.59,0.004081620257628532,1.0631171785453286,-0.007301771603844542,865,415.2
frequency_downweighted,joint,,7.59,0.00320647508544567,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.595,0.0027433156462667676,0.9933949678226701,-0.0032648175476029107,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.595,0.004167609083445168,1.059116819811924,-0.006571190221920764,865,415.2
frequency_downweighted,joint,,7.595,0.003303693392041876,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.6,0.0028477992046723314,0.9913866084976471,-0.0029051977175816868,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.6,0.004252359769491673,1.0550218032508192,-0.00582334885035099,865,415.2
frequency_downweighted,joint,,7.6,0.003400413197388138,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.605,0.00295209374249776,0.9892193648785308,-0.0025169457233461257,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.605,0.0043357951940506834,1.050839819747072,-0.005059657096604803,865,415.2
frequency_downweighted,joint,,7.605,0.0034965008709775982,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.61,0.0030560460584765363,0.9868965369393934,-0.0021006550641981536,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.61,0.004417845073991045,1.046578696748958,-0.004281548928654316,865,415.2
frequency_downweighted,joint,,7.61,0.0035918358350724086,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.615,0.0031595175645953368,0.9844217518597489,-0.0016569777977469835,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.615,0.004498445474994149,1.0422463826597694,-0.003490479817189418,865,415.2
frequency_downweighted,joint,,7.615,0.0036863088736047056,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.62,0.0032623822658104603,0.9817989610432348,-0.0011866240193580402,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.62,0.00457753837095164,1.0378509311835602,-0.002687923873844228,865,415.2
frequency_downweighted,joint,,7.62,0.00377982073340699,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.625,0.0033645251061472435,0.9790324356479103,-0.0006903610764732171,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.625,0.0046550712466465576,1.0334004855364347,-0.0018753709690945142,865,415.2
frequency_downweighted,joint,,7.625,0.0038722809647043503,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.63,0.0034658406130243465,0.9761267605407604,-0.00016901250178641414,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.63,0.0047309967385887755,1.028903262433414,-0.0010543238131654198,865,415.2
frequency_downweighted,joint,,7.63,0.003963606957508712,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.635,0.003566231784455604,0.9730868266059044,0.0003765433477179725,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.635,0.004805272309538527,1.0243675357632998,-0.00022629498369494683,865,415.2
frequency_downweighted,joint,,7.635,0.0040537231385865905,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.64,0.0036656091742238665,0.9699178213552064,0.0009453749554210189,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.64,0.004877859952825329,1.0198016198701185,0.000607196115000902,865,415.2
frequency_downweighted,joint,,7.64,0.004142560300230999,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.645,0.003763890138567646,0.9666252178111246,0.0015364996191843394,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.645,0.004948725923063448,1.0152138523694638,0.0014446263744592736,865,415.2
frequency_downweighted,joint,,7.645,0.004230055037385666,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.65,0.0038609982147234214,0.9632147616542273,0.002148885736633216,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.65,0.005017840490288172,1.01061257644107,0.0022844721974348003,865,415.2
frequency_downweighted,joint,,7.65,0.004316149273962012,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.655,0.003956862607134912,0.9596924566514548,0.002781455399061772,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.655,0.005085177714899622,1.0060061225547317,0.003125212814262812,865,415.2
frequency_downweighted,joint,,7.655,0.0044007898626488955,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.66,0.004051417761537946,0.9560645484053185,0.0034330872870740603,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.66,0.005150715241111649,1.001402789604822,0.0039653337050847,865,415.2
frequency_downweighted,joint,,7.66,0.004483928245304649,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.665,0.004144603010670456,0.9523375064884252,0.004102619856712952,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.665,0.00521443410686982,0.9968108254486022,0.004803330129153988,865,415.2
frequency_downweighted,joint,,7.665,0.004565520163273484,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.67,0.004236362278218511,0.9485180050512951,0.0047888548005725895,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.67,0.0052763185684334005,0.9922384068646154,0.005637710758592096,865,415.2
frequency_downweighted,joint,,7.67,0.004645525408794861,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.675,0.004326643829929267,0.9446129020140956,0.005490560764298297,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.675,0.005336355938016402,0.9876936189691699,0.006467001409984435,865,415.2
frequency_downweighted,joint,,7.675,0.004723907610160271,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.68,0.004415400062713306,0.9406292169739999,0.006206477295060325,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.68,0.005394536433058334,0.983184434150618,0.0072897488632368,865,415.2
frequency_downweighted,joint,,7.68,0.004800634044488399,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.685,0.004502587324109512,0.9365741079790619,0.006935318995113626,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.685,0.005450853035850808,0.9787186906022005,0.008104524753248105,865,415.2
frequency_downweighted,joint,,7.685,0.004875675472991333,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.69,0.0045881657557654545,0.9324548473363422,0.0076757798504940855,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.69,0.00550530136238459,0.9743040705541433,0.008909929516298237,865,415.2
frequency_downweighted,joint,,7.69,0.004949005994435278,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.695,0.004672099155649332,0.9282787966362271,0.008426537702317244,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.695,0.005557879539406795,0.9699480783238823,0.009704596369705554,865,415.2
frequency_downweighted,joint,,7.695,0.005020602913193252,,,1730,1055.3
frequency_downweighted,SiC_10deg,10.0,7.7,0.004754354854599769,0.9240533811861409,0.009186258826085036,865,640.0999999999999
frequency_downweighted,SiC_15deg,15.0,7.7,0.005608588088791108,0.9656580183194088,0.010487195300339147,865,415.2
frequency_downweighted,joint,,7.7,0.00509044661887177,,,1730,1055.3
continuous_frequency_weight,SiC_10deg,10.0,7.2,0.005433878728912788,0.7696787735158502,0.037473306857923244,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.2,0.005125757022957025,0.9019895017410847,0.021758397697337117,865,634.881959649348
continuous_frequency_weight,joint,,7.2,0.005286458510871468,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.205,0.00538958024335155,0.7732448963985533,0.03682540472180337,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.205,0.005061955888572079,0.9065236534491934,0.02093345376674577,865,634.881959649348
continuous_frequency_weight,joint,,7.205,0.0052328290217282004,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.21,0.005343796117327496,0.7768932507425363,0.03616247244350196,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.21,0.004996648107762279,0.9110983497936106,0.020100966054508868,865,634.881959649348
continuous_frequency_weight,joint,,7.21,0.005177703841861314,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.215,0.005296510919349128,0.7806222036502929,0.035484810284074825,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.215,0.004929848300495801,0.9157092458009625,0.019261726960769582,865,634.881959649348
continuous_frequency_weight,joint,,7.215,0.0051210819178404855,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.22,0.005247709862998724,0.7844300127014656,0.034792738668453116,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.22,0.0048615735672209275,0.9203519523130469,0.018416537458036897,865,634.881959649348
continuous_frequency_weight,joint,,7.22,0.005062963719455682,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.225,0.005197378869221573,0.7883148211298575,0.034086599045535904,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.225,0.004791843636966675,0.925022040039461,0.017566206346169927,865,634.881959649348
continuous_frequency_weight,joint,,7.225,0.00500335134306268,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.23,0.0051455046343029725,0.7922746526863704,0.03336675480393553,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.23,0.004720681034019749,0.9297150427721778,0.016711549656641206,865,634.881959649348
continuous_frequency_weight,joint,,7.23,0.00494224862678287,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.235,0.0050920747037411064,0.7963074062433537,0.0326335922333415,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.235,0.004648111265732575,0.9344264597718305,0.01585339020431953,865,634.881959649348
continuous_frequency_weight,joint,,7.235,0.004879661278888174,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.24,0.0050370775522214205,0.800410850202941,0.0318875215201854,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.24,0.0045741630343259475,0.9391517573513295,0.014992557282153762,865,634.881959649348
continuous_frequency_weight,joint,,7.24,0.0048155970208484025,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.245,0.004980502669900641,0.8045826167783519,0.031128977765136012,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.245,0.0044988684759062975,0.9438863696979457,0.01412988649134897,865,634.881959649348
continuous_frequency_weight,joint,,7.245,0.004750065746690189,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.25,0.004922340655216158,0.8088201962228857,0.030358422008915975,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.25,0.004422263430329191,0.9486256989899566,0.013266219696927373,865,634.881959649348
continuous_frequency_weight,joint,,7.25,0.0046830797005175655,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.255,0.004862583314451872,0.8131209310862456,0.029576342252044946,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.255,0.004344387746017674,0.9533651148780744,0.012402405096024305,865,634.881959649348
continuous_frequency_weight,joint,,7.255,0.004614653674280455,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.26,0.004801223768316172,0.8174820105818931,0.028783254453382923,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.26,0.00426528562439602,0.9580999534149277,0.011539297383918262,865,634.881959649348
continuous_frequency_weight,joint,,7.26,0.0045448052281542774,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.265,0.004738256565823653,0.8219004651522858,0.027979703491780167,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.265,0.004185006009237315,0.9628255155277152,0.010677758000657372,865,634.881959649348
continuous_frequency_weight,joint,,7.265,0.0044735549362177555,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.27,0.004673677805822593,0.8263731613210186,0.02716626407475231,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.27,0.004103603026958065,0.9675370651394936,0.009818655439284313,865,634.881959649348
continuous_frequency_weight,joint,,7.27,0.004400926660493897,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.275,0.004607485266578203,0.8308967969220369,0.02634354157789487,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.275,0.004021136484734582,0.9722298270533312,0.008962865595080555,865,634.881959649348
continuous_frequency_weight,joint,,7.275,0.004326947856857191,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.28,0.004539678543911169,0.8354678967962008,0.025512172798737937,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.28,0.003937672434272603,0.9768989847205795,0.008111272133989156,865,634.881959649348
continuous_frequency_weight,joint,,7.28,0.004251649916814492,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.285,0.00447025919850722,0.8400828090444916,0.02467282660892539,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.285,0.0038532838101366512,0.9815396780196795,0.007264766857446925,865,634.881959649348
continuous_frequency_weight,joint,,7.285,0.004175068549742035,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.29,0.004399230913162239,0.8447377019250526,0.023826204488990255,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.29,0.0037680511527369066,0.9861470011750967,0.006424250040288404,865,634.881959649348
continuous_frequency_weight,joint,,7.29,0.004097244210808561,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.295,0.004326599660915654,0.8494285614780838,0.02297304093057967,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.295,0.0036820634273610543,0.9907160009472624,0.005590630718159212,865,634.881959649348
continuous_frequency_weight,joint,,7.295,0.004018222580529789,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.3,0.0042523738852622926,0.8541511899582754,0.022114103691775883,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.3,0.0035954189519932012,0.9952416752235235,0.0047648269010416855,865,634.881959649348
continuous_frequency_weight,joint,,7.3,0.00393805510267138,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.305,0.004176564693929734,0.8589012051490663,0.021250193892146246,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.305,0.0035082264480157262,0.9997189721372979,0.003947765690008709,865,634.881959649348
continuous_frequency_weight,joint,,7.305,0.0038567995880201167,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.31,0.004099186068078795,0.8636740406265137,0.02038214593534307,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.31,0.0034206062291324535,1.0041427898377784,0.003140383275210823,865,634.881959649348
continuous_frequency_weight,joint,,7.31,0.0037745208923307557,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.315,0.004020255089245628,0.8684649470330308,0.019510827248446383,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.315,0.0033326915448074865,1.0085079770257057,0.002343624794341498,865,634.881959649348
continuous_frequency_weight,joint,,7.315,0.0036912916774537756,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.32,0.0039397921869167895,0.8732689944127215,0.018637137828800943,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.32,0.0032446300949102126,1.012809334362045,0.0015584440324082072,865,634.881959649348
continuous_frequency_weight,joint,,7.32,0.0036071932651375394,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.325,0.0038578214103391234,0.878081075650605,0.01776200959081639,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.325,0.003156585731685167,1.0170416168459309,0.0007858029455404814,865,634.881959649348
continuous_frequency_weight,joint,,7.325,0.003522316593095378,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.33,0.0037743707290497377,0.8828959110477191,0.016886405507079816,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.33,0.003068740363027359,1.0211995372460838,2.667099377734461e-05,865,634.881959649348
continuous_frequency_weight,joint,,7.33,0.0034367632823658926,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.335,0.0036894723677076686,0.8877080540530802,0.016011318540135683,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.335,0.0029812960664804683,1.0252777706562546,-0.0007179757297428868,865,634.881959649348
continuous_frequency_weight,joint,,7.335,0.0033506468233833165,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.34,0.003603163182173855,0.8925118981618481,0.015137770363404468,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.34,0.0028944774151904583,1.0292709602302506,-0.0014471555830410099,865,634.881959649348
continuous_frequency_weight,joint,,7.34,0.003264093884970652,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.345,0.0035154850854865745,0.8973016849769155,0.014266809871922914,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.345,0.002808534003610272,1.0331737241359156,-0.00215988267991446,865,634.881959649348
continuous_frequency_weight,joint,,7.345,0.003177245744926405,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.35,0.003426485534503395,0.9020715134187189,0.013399511485845589,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.35,0.0027237431399233986,1.0369806637503312,-0.0028551684187165804,865,634.881959649348
continuous_frequency_weight,joint,,7.35,0.003090259832018364,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.355,0.00333621809063805,0.9068153500554921,0.012536973251937644,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.355,0.002640412641251551,1.040686373100692,-0.003532023235867071,865,634.881959649348
continuous_frequency_weight,joint,,7.355,0.0030033113557985927,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.36,0.0032447430714542063,0.9115270405136432,0.011680314750567161,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.36,0.002558883623590604,1.0442854495369829,-0.004189458581332128,865,634.881959649348
continuous_frequency_weight,joint,,7.36,0.0029165949812827597,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.365,0.0031521283140672264,0.9162003219156769,0.01083067481793254,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.365,0.0024795331177891945,1.0477725056041312,-0.0048264891099679685,865,634.881959649348
continuous_frequency_weight,joint,,7.365,0.0028303264787136097,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.37,0.0030584500765810482,0.9208288362812171,0.009989209095414203,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.37,0.002402776263039482,1.0511421820628415,-0.005442135079265886,865,634.881959649348
continuous_frequency_weight,joint,,7.37,0.0027447442431784547,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.375,0.002963794110438795,0.9254061448155774,0.00915708741995544,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.375,0.002329067729536515,1.0543891619903134,-0.006035424940774969,865,634.881959649348
continuous_frequency_weight,joint,,7.375,0.002660110534564312,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.38,0.0028682569449572483,0.9299257430000526,0.008335491071235462,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.38,0.002258901905667133,1.057508185874619,-0.0066053981093193714,865,634.881959649348
continuous_frequency_weight,joint,,7.38,0.0025767122370695702,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.385,0.0027719474358932363,0.9343810763889541,0.0075256098930562565,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.385,0.0021928112633297072,1.0604940676001016,-0.00715110789115328,865,634.881959649348
continuous_frequency_weight,joint,,7.385,0.0024948608847523424,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.39,0.002674988643189821,0.9387655570105867,0.006728639307771372,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.39,0.0021313622103575113,1.0633417112059602,-0.00767162454944928,865,634.881959649348
continuous_frequency_weight,joint,,7.39,0.0024148916564729226,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.395,0.002577520119684589,0.9430725802630181,0.005945777243730466,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.395,0.002075147689275079,1.066046128286552,-0.008166038483050891,865,634.881959649348
continuous_frequency_weight,joint,,7.395,0.0023371610284638276,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.4,0.0024797007131755447,0.9472955421908344,0.0051782209965412496,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.4,0.002024775840207078,1.0686024558900877,-0.008633463492283028,865,634.881959649348
continuous_frequency_weight,joint,,7.4,0.002262042811544104,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.405,0.0023817120093910533,0.9514278570261732,0.00442716404546295,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.405,0.0019808542751463838,1.071005974762597,-0.009073040103852958,865,634.881959649348
continuous_frequency_weight,joint,,7.405,0.002189922422861947,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.41,0.0022837625733206942,0.9554629748764059,0.0036937928463931513,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.41,0.001943969963979019,1.0732521277765326,-0.009483938925530344,865,634.881959649348
continuous_frequency_weight,joint,,7.41,0.002121189474477828,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.415,0.002186093180415964,0.9593943994417962,0.002979283622715573,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.415,0.0019146654213724472,1.0753365383782756,-0.009865364000391202,865,634.881959649348
continuous_frequency_weight,joint,,7.415,0.0020562291083716304,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.42,0.002088983264939844,0.9632157056494839,0.0022847991747038943,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.42,0.0018934127400085637,1.0772550288863243,-0.010216556129985732,865,634.881959649348
continuous_frequency_weight,joint,,7.42,0.001995412935844094,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.425,0.00199275884425396,0.9669205570950979,0.0016114857272546135,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.425,0.0018805878673231894,1.0790036384721455,-0.010536796135854204,865,634.881959649348
continuous_frequency_weight,joint,,7.425,0.0019390908632016411,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.43,0.001897802192446425,0.9705027231901308,0.000960469834452915,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.43,0.0018764481099973135,1.0805786406585518,-0.0108254080293676,865,634.881959649348
continuous_frequency_weight,joint,,7.43,0.0018875853741247312,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.435,0.0018045635099490467,0.9739560959218551,0.00033285535788110665,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.435,0.0018811159037919129,1.081976560176103,-0.011081762060926537,865,634.881959649348
continuous_frequency_weight,joint,,7.435,0.0018411898506896127,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.44,0.0017135747232039688,0.9772747061427279,-0.00027027946629759603,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.44,0.0018945712514448628,1.0831941890262535,-0.011305277621077608,865,634.881959649348
continuous_frequency_weight,joint,,7.44,0.0018001721525386792,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.445,0.0016254652741449478,0.9804527393178408,-0.0008478848585820875,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.445,0.0019166539767299456,1.0842286016106941,-0.01149542596808914,865,634.881959649348
continuous_frequency_weight,joint,,7.445,0.001764783930365852,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.45,0.0015409792034408465,0.9834845506716506,-0.0013989422151374498,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.45,0.0019470753755623455,1.085077168799389,-0.011651732758934052,865,634.881959649348
continuous_frequency_weight,joint,,7.45,0.0017352751101644443,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.455,0.0014609918259739997,0.9863646796887291,-0.0019224667064743073,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.455,0.001985437401725937,1.0857375708248298,-0.011773780363389552,865,634.881959649348
continuous_frequency_weight,joint,,7.455,0.0017119117697291346,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.46,0.0013865226544757488,0.9890878639372398,-0.0024175097502835696,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.46,0.00203125658807993,1.0862078089069145,-0.011861209944066337,865,634.881959649348
continuous_frequency_weight,joint,,7.46,0.0016949943240575477,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.465,0.001318738855868074,0.9916490521979815,-0.0028831613554977376,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.465,0.0020839896514981138,1.0864862155309902,-0.01191372328850504,865,634.881959649348
continuous_frequency_weight,joint,,7.465,0.0016848715786444133,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.47,0.0012589407060086364,0.9940434168956688,-0.003318552337191333,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.47,0.0021430580956662915,1.0865714633208836,-0.011931084383012408,865,634.881959649348
continuous_frequency_weight,joint,,7.47,0.0016819449145344932,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.475,0.00120851836832862,0.9962663658423914,-0.0037228564043639834,865,692.0792610487848
